,Absolute path,label
1046,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1046.jpg,0
1047,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1047.jpg,0
1048,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1048.jpg,0
1049,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1049.jpg,0
1050,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1050.jpg,0
1051,C:\Users\Professional\PycharmProjects\lab3/dataset/cat/1051.jpg,0
1052,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0000.jpg,1
1053,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0001.jpg,1
1054,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0002.jpg,1
1055,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0003.jpg,1
1056,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0004.jpg,1
1057,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0005.jpg,1
1058,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0006.jpg,1
1059,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0007.jpg,1
1060,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0008.jpg,1
1061,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0009.jpg,1
1062,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0010.jpg,1
1063,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0011.jpg,1
1064,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0012.jpg,1
1065,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0013.jpg,1
1066,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0014.jpg,1
1067,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0015.jpg,1
1068,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0016.jpg,1
1069,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0017.jpg,1
1070,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0018.jpg,1
1071,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0019.jpg,1
1072,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0020.jpg,1
1073,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0021.jpg,1
1074,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0022.jpg,1
1075,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0023.jpg,1
1076,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0024.jpg,1
1077,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0025.jpg,1
1078,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0026.jpg,1
1079,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0027.jpg,1
1080,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0028.jpg,1
1081,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0029.jpg,1
1082,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0030.jpg,1
1083,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0031.jpg,1
1084,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0032.jpg,1
1085,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0033.jpg,1
1086,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0034.jpg,1
1087,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0035.jpg,1
1088,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0036.jpg,1
1089,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0037.jpg,1
1090,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0038.jpg,1
1091,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0039.jpg,1
1092,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0040.jpg,1
1093,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0041.jpg,1
1094,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0042.jpg,1
1095,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0043.jpg,1
1096,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0044.jpg,1
1097,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0045.jpg,1
1098,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0046.jpg,1
1099,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0047.jpg,1
1100,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0048.jpg,1
1101,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0049.jpg,1
1102,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0050.jpg,1
1103,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0051.jpg,1
1104,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0052.jpg,1
1105,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0053.jpg,1
1106,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0054.jpg,1
1107,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0055.jpg,1
1108,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0056.jpg,1
1109,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0057.jpg,1
1110,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0058.jpg,1
1111,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0059.jpg,1
1112,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0060.jpg,1
1113,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0061.jpg,1
1114,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0062.jpg,1
1115,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0063.jpg,1
1116,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0064.jpg,1
1117,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0065.jpg,1
1118,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0066.jpg,1
1119,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0067.jpg,1
1120,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0068.jpg,1
1121,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0069.jpg,1
1122,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0070.jpg,1
1123,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0071.jpg,1
1124,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0072.jpg,1
1125,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0073.jpg,1
1126,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0074.jpg,1
1127,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0075.jpg,1
1128,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0076.jpg,1
1129,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0077.jpg,1
1130,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0078.jpg,1
1131,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0079.jpg,1
1132,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0080.jpg,1
1133,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0081.jpg,1
1134,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0082.jpg,1
1135,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0083.jpg,1
1136,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0084.jpg,1
1137,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0085.jpg,1
1138,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0086.jpg,1
1139,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0087.jpg,1
1140,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0088.jpg,1
1141,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0089.jpg,1
1142,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0090.jpg,1
1143,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0091.jpg,1
1144,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0092.jpg,1
1145,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0093.jpg,1
1146,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0094.jpg,1
1147,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0095.jpg,1
1148,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0096.jpg,1
1149,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0097.jpg,1
1150,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0098.jpg,1
1151,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0099.jpg,1
1152,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0100.jpg,1
1153,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0101.jpg,1
1154,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0102.jpg,1
1155,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0103.jpg,1
1156,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0104.jpg,1
1157,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0105.jpg,1
1158,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0106.jpg,1
1159,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0107.jpg,1
1160,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0108.jpg,1
1161,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0109.jpg,1
1162,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0110.jpg,1
1163,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0111.jpg,1
1164,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0112.jpg,1
1165,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0113.jpg,1
1166,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0114.jpg,1
1167,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0115.jpg,1
1168,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0116.jpg,1
1169,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0117.jpg,1
1170,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0118.jpg,1
1171,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0119.jpg,1
1172,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0120.jpg,1
1173,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0121.jpg,1
1174,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0122.jpg,1
1175,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0123.jpg,1
1176,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0124.jpg,1
1177,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0125.jpg,1
1178,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0126.jpg,1
1179,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0127.jpg,1
1180,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0128.jpg,1
1181,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0129.jpg,1
1182,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0130.jpg,1
1183,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0131.jpg,1
1184,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0132.jpg,1
1185,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0133.jpg,1
1186,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0134.jpg,1
1187,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0135.jpg,1
1188,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0136.jpg,1
1189,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0137.jpg,1
1190,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0138.jpg,1
1191,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0139.jpg,1
1192,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0140.jpg,1
1193,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0141.jpg,1
1194,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0142.jpg,1
1195,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0143.jpg,1
1196,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0144.jpg,1
1197,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0145.jpg,1
1198,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0146.jpg,1
1199,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0147.jpg,1
1200,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0148.jpg,1
1201,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0149.jpg,1
1202,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0150.jpg,1
1203,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0151.jpg,1
1204,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0152.jpg,1
1205,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0153.jpg,1
1206,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0154.jpg,1
1207,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0155.jpg,1
1208,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0156.jpg,1
1209,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0157.jpg,1
1210,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0158.jpg,1
1211,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0159.jpg,1
1212,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0160.jpg,1
1213,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0161.jpg,1
1214,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0162.jpg,1
1215,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0163.jpg,1
1216,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0164.jpg,1
1217,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0165.jpg,1
1218,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0166.jpg,1
1219,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0167.jpg,1
1220,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0168.jpg,1
1221,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0169.jpg,1
1222,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0170.jpg,1
1223,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0171.jpg,1
1224,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0172.jpg,1
1225,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0173.jpg,1
1226,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0174.jpg,1
1227,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0175.jpg,1
1228,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0176.jpg,1
1229,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0177.jpg,1
1230,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0178.jpg,1
1231,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0179.jpg,1
1232,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0180.jpg,1
1233,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0181.jpg,1
1234,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0182.jpg,1
1235,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0183.jpg,1
1236,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0184.jpg,1
1237,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0185.jpg,1
1238,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0186.jpg,1
1239,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0187.jpg,1
1240,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0188.jpg,1
1241,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0189.jpg,1
1242,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0190.jpg,1
1243,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0191.jpg,1
1244,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0192.jpg,1
1245,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0193.jpg,1
1246,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0194.jpg,1
1247,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0195.jpg,1
1248,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0196.jpg,1
1249,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0197.jpg,1
1250,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0198.jpg,1
1251,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0199.jpg,1
1252,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0200.jpg,1
1253,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0201.jpg,1
1254,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0202.jpg,1
1255,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0203.jpg,1
1256,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0204.jpg,1
1257,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0205.jpg,1
1258,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0206.jpg,1
1259,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0207.jpg,1
1260,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0208.jpg,1
1261,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0209.jpg,1
1262,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0210.jpg,1
1263,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0211.jpg,1
1264,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0212.jpg,1
1265,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0213.jpg,1
1266,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0214.jpg,1
1267,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0215.jpg,1
1268,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0216.jpg,1
1269,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0217.jpg,1
1270,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0218.jpg,1
1271,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0219.jpg,1
1272,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0220.jpg,1
1273,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0221.jpg,1
1274,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0222.jpg,1
1275,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0223.jpg,1
1276,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0224.jpg,1
1277,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0225.jpg,1
1278,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0226.jpg,1
1279,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0227.jpg,1
1280,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0228.jpg,1
1281,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0229.jpg,1
1282,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0230.jpg,1
1283,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0231.jpg,1
1284,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0232.jpg,1
1285,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0233.jpg,1
1286,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0234.jpg,1
1287,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0235.jpg,1
1288,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0236.jpg,1
1289,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0237.jpg,1
1290,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0238.jpg,1
1291,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0239.jpg,1
1292,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0240.jpg,1
1293,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0241.jpg,1
1294,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0242.jpg,1
1295,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0243.jpg,1
1296,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0244.jpg,1
1297,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0245.jpg,1
1298,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0246.jpg,1
1299,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0247.jpg,1
1300,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0248.jpg,1
1301,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0249.jpg,1
1302,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0250.jpg,1
1303,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0251.jpg,1
1304,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0252.jpg,1
1305,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0253.jpg,1
1306,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0254.jpg,1
1307,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0255.jpg,1
1308,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0256.jpg,1
1309,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0257.jpg,1
1310,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0258.jpg,1
1311,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0259.jpg,1
1312,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0260.jpg,1
1313,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0261.jpg,1
1314,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0262.jpg,1
1315,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0263.jpg,1
1316,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0264.jpg,1
1317,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0265.jpg,1
1318,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0266.jpg,1
1319,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0267.jpg,1
1320,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0268.jpg,1
1321,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0269.jpg,1
1322,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0270.jpg,1
1323,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0271.jpg,1
1324,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0272.jpg,1
1325,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0273.jpg,1
1326,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0274.jpg,1
1327,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0275.jpg,1
1328,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0276.jpg,1
1329,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0277.jpg,1
1330,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0278.jpg,1
1331,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0279.jpg,1
1332,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0280.jpg,1
1333,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0281.jpg,1
1334,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0282.jpg,1
1335,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0283.jpg,1
1336,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0284.jpg,1
1337,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0285.jpg,1
1338,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0286.jpg,1
1339,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0287.jpg,1
1340,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0288.jpg,1
1341,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0289.jpg,1
1342,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0290.jpg,1
1343,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0291.jpg,1
1344,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0292.jpg,1
1345,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0293.jpg,1
1346,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0294.jpg,1
1347,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0295.jpg,1
1348,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0296.jpg,1
1349,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0297.jpg,1
1350,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0298.jpg,1
1351,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0299.jpg,1
1352,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0300.jpg,1
1353,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0301.jpg,1
1354,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0302.jpg,1
1355,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0303.jpg,1
1356,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0304.jpg,1
1357,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0305.jpg,1
1358,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0306.jpg,1
1359,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0307.jpg,1
1360,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0308.jpg,1
1361,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0309.jpg,1
1362,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0310.jpg,1
1363,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0311.jpg,1
1364,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0312.jpg,1
1365,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0313.jpg,1
1366,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0314.jpg,1
1367,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0315.jpg,1
1368,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0316.jpg,1
1369,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0317.jpg,1
1370,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0318.jpg,1
1371,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0319.jpg,1
1372,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0320.jpg,1
1373,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0321.jpg,1
1374,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0322.jpg,1
1375,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0323.jpg,1
1376,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0324.jpg,1
1377,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0325.jpg,1
1378,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0326.jpg,1
1379,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0327.jpg,1
1380,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0328.jpg,1
1381,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0329.jpg,1
1382,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0330.jpg,1
1383,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0331.jpg,1
1384,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0332.jpg,1
1385,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0333.jpg,1
1386,C:\Users\Professional\PycharmProjects\lab3/dataset/dog/0334.jpg,1
